KUNDENUMMER,KUNDENAVN,LEVERANSE_LNR,VARESTROM,VARESTROM_LNR,UKEDAG_FRA,KLOKKESLETT_FRA,UKEDAG_TIL,KLOKKESLETT_TIL,FREKVENS,STARTUKE,BESTILLINGSFRISTDAG,BESTILLINGSFRISTTID,STOPPDAG,STOPPTID,LEVERANSE_ID,ORDREUTSENDELSEDAG,SPESIALISERT_BIL,U_LATITUDE,U_LONGITUDE
488114,SPAR Bø,2036943,RLKJOL,26,4,17:15:00,4,19:15:00,1,0,3,16:00:00,3,17:00:00,81736,3,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036946,RLKJOL,26,5,17:15:00,5,19:15:00,1,0,4,16:00:00,4,17:00:00,81737,4,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036945,RLTORR,25,1,17:15:00,1,19:15:00,1,0,5,16:00:00,5,17:00:00,81733,5,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036944,RLTORR,25,2,17:15:00,2,19:15:00,1,0,1,16:00:00,1,17:00:00,81734,1,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036942,RLTORR,25,3,17:15:00,3,19:15:00,1,0,2,16:00:00,2,17:00:00,81735,2,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036943,RLTORR,25,4,17:15:00,4,19:15:00,1,0,3,16:00:00,3,17:00:00,81736,3,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036946,RLTORR,25,5,17:15:00,5,19:15:00,1,0,4,16:00:00,4,17:00:00,81737,4,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036945,SENTRALPAKK,22,1,17:15:00,1,19:15:00,1,0,5,16:00:00,5,17:00:00,81733,5,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036944,SENTRALPAKK,22,2,17:15:00,2,19:15:00,1,0,1,16:00:00,1,17:00:00,81734,1,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036942,SENTRALPAKK,22,3,17:15:00,3,19:15:00,1,0,2,16:00:00,2,17:00:00,81735,2,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036943,SENTRALPAKK,22,4,17:15:00,4,19:15:00,1,0,3,16:00:00,3,17:00:00,81736,3,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036946,SENTRALPAKK,22,5,17:15:00,5,19:15:00,1,0,4,16:00:00,4,17:00:00,81737,4,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036945,SLFRYS,30,1,17:15:00,1,19:15:00,1,0,5,16:00:00,5,17:00:00,81733,5,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036944,SLFRYS,30,2,17:15:00,2,19:15:00,1,0,1,16:00:00,1,17:00:00,81734,1,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036943,SLFRYS,30,4,17:15:00,4,19:15:00,1,0,3,16:00:00,3,17:00:00,81736,3,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036945,SLKJOL,29,1,17:15:00,1,19:15:00,1,0,5,16:00:00,5,17:00:00,81733,5,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036944,SLKJOL,29,2,17:15:00,2,19:15:00,1,0,1,16:00:00,1,17:00:00,81734,1,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036942,SLKJOL,29,3,17:15:00,3,19:15:00,1,0,2,16:00:00,2,17:00:00,81735,2,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036943,SLKJOL,29,4,17:15:00,4,19:15:00,1,0,3,16:00:00,3,17:00:00,81736,3,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036946,SLKJOL,29,5,17:15:00,5,19:15:00,1,0,4,16:00:00,4,17:00:00,81737,4,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036945,SLTORR,28,1,17:15:00,1,19:15:00,1,0,5,16:00:00,5,17:00:00,81733,5,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036942,SLTORR,28,3,17:15:00,3,19:15:00,1,0,2,16:00:00,2,17:00:00,81735,2,0,59.41457522684040,9.059510467139230
488114,SPAR Bø,2036946,SLTORR,28,5,17:15:00,5,19:15:00,1,0,4,16:00:00,4,17:00:00,81737,4,0,59.41457522684040,9.059510467139230
488999,MENY Eiktoppen,2044341,BAMATRANSITT,34,1,15:00:00,1,17:00:00,1,0,5,16:00:00,5,17:00:00,73355,5,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044340,BAMATRANSITT,34,2,16:00:00,2,18:00:00,1,0,1,16:00:00,1,17:00:00,73356,1,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044338,BAMATRANSITT,34,3,15:00:00,3,17:00:00,1,0,2,16:00:00,2,17:00:00,73357,2,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044339,BAMATRANSITT,34,4,15:00:00,4,17:00:00,1,0,3,16:00:00,3,17:00:00,73358,3,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044337,BAMATRANSITT,34,5,15:00:00,5,17:00:00,1,0,4,16:00:00,4,17:00:00,73359,4,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044342,BAMATRANSITT,34,6,11:30:00,6,13:30:00,1,0,4,19:00:00,4,20:00:00,90830,4,1,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044341,QTRANSITT,33,1,15:00:00,1,17:00:00,1,0,5,16:00:00,5,17:00:00,73355,5,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044340,QTRANSITT,33,2,16:00:00,2,18:00:00,1,0,1,16:00:00,1,17:00:00,73356,1,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044338,QTRANSITT,33,3,15:00:00,3,17:00:00,1,0,2,16:00:00,2,17:00:00,73357,2,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044339,QTRANSITT,33,4,15:00:00,4,17:00:00,1,0,3,16:00:00,3,17:00:00,73358,3,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044337,QTRANSITT,33,5,15:00:00,5,17:00:00,1,0,4,16:00:00,4,17:00:00,73359,4,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044340,RLFRYS,27,2,16:00:00,2,18:00:00,1,0,1,16:00:00,1,17:00:00,73356,1,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044339,RLFRYS,27,4,15:00:00,4,17:00:00,1,0,3,16:00:00,3,17:00:00,73358,3,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044337,RLFRYS,27,5,15:00:00,5,17:00:00,1,0,4,16:00:00,4,17:00:00,73359,4,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044341,RLKJOL,26,1,15:00:00,1,17:00:00,1,0,5,16:00:00,5,17:00:00,73355,5,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044340,RLKJOL,26,2,16:00:00,2,18:00:00,1,0,1,16:00:00,1,17:00:00,73356,1,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044338,RLKJOL,26,3,15:00:00,3,17:00:00,1,0,2,16:00:00,2,17:00:00,73357,2,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044339,RLKJOL,26,4,15:00:00,4,17:00:00,1,0,3,16:00:00,3,17:00:00,73358,3,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044337,RLKJOL,26,5,15:00:00,5,17:00:00,1,0,4,16:00:00,4,17:00:00,73359,4,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044341,RLTORR,25,1,15:00:00,1,17:00:00,1,0,5,16:00:00,5,17:00:00,73355,5,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044340,RLTORR,25,2,16:00:00,2,18:00:00,1,0,1,16:00:00,1,17:00:00,73356,1,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044338,RLTORR,25,3,15:00:00,3,17:00:00,1,0,2,16:00:00,2,17:00:00,73357,2,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044339,RLTORR,25,4,15:00:00,4,17:00:00,1,0,3,16:00:00,3,17:00:00,73358,3,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044337,RLTORR,25,5,15:00:00,5,17:00:00,1,0,4,16:00:00,4,17:00:00,73359,4,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044341,SENTRALPAKK,22,1,15:00:00,1,17:00:00,1,0,5,16:00:00,5,17:00:00,73355,5,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044340,SENTRALPAKK,22,2,16:00:00,2,18:00:00,1,0,1,16:00:00,1,17:00:00,73356,1,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044338,SENTRALPAKK,22,3,15:00:00,3,17:00:00,1,0,2,16:00:00,2,17:00:00,73357,2,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044339,SENTRALPAKK,22,4,15:00:00,4,17:00:00,1,0,3,16:00:00,3,17:00:00,73358,3,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044337,SENTRALPAKK,22,5,15:00:00,5,17:00:00,1,0,4,16:00:00,4,17:00:00,73359,4,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044340,SLFRYS,30,2,16:00:00,2,18:00:00,1,0,1,16:00:00,1,17:00:00,73356,1,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044339,SLFRYS,30,4,15:00:00,4,17:00:00,1,0,3,16:00:00,3,17:00:00,73358,3,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044337,SLFRYS,30,5,15:00:00,5,17:00:00,1,0,4,16:00:00,4,17:00:00,73359,4,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044341,SLKJOL,29,1,15:00:00,1,17:00:00,1,0,5,16:00:00,5,17:00:00,73355,5,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044340,SLKJOL,29,2,16:00:00,2,18:00:00,1,0,1,16:00:00,1,17:00:00,73356,1,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044338,SLKJOL,29,3,15:00:00,3,17:00:00,1,0,2,16:00:00,2,17:00:00,73357,2,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044339,SLKJOL,29,4,15:00:00,4,17:00:00,1,0,3,16:00:00,3,17:00:00,73358,3,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044337,SLKJOL,29,5,15:00:00,5,17:00:00,1,0,4,16:00:00,4,17:00:00,73359,4,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044341,SLTORR,28,1,15:00:00,1,17:00:00,1,0,5,16:00:00,5,17:00:00,73355,5,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044340,SLTORR,28,2,16:00:00,2,18:00:00,1,0,1,16:00:00,1,17:00:00,73356,1,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044338,SLTORR,28,3,15:00:00,3,17:00:00,1,0,2,16:00:00,2,17:00:00,73357,2,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044339,SLTORR,28,4,15:00:00,4,17:00:00,1,0,3,16:00:00,3,17:00:00,73358,3,0,59.292169636524700,10.41954183582260
488999,MENY Eiktoppen,2044337,SLTORR,28,5,15:00:00,5,17:00:00,1,0,4,16:00:00,4,17:00:00,73359,4,0,59.292169636524700,10.41954183582260
489054,SPAR Kodal,2044670,BAMATRANSITT,34,1,10:00:00,1,12:00:00,1,0,5,11:00:00,5,12:00:00,94902,5,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044671,BAMATRANSITT,34,2,10:00:00,2,12:00:00,1,0,1,11:00:00,1,12:00:00,94903,1,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044672,BAMATRANSITT,34,3,10:00:00,3,12:00:00,1,0,2,11:00:00,2,12:00:00,94904,2,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044673,BAMATRANSITT,34,4,10:00:00,4,12:00:00,1,0,3,11:00:00,3,12:00:00,94905,3,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044674,BAMATRANSITT,34,5,10:00:00,5,12:00:00,1,0,4,11:00:00,4,12:00:00,94906,4,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044670,QTRANSITT,33,1,10:00:00,1,12:00:00,1,0,5,11:00:00,5,12:00:00,94902,5,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044671,QTRANSITT,33,2,10:00:00,2,12:00:00,1,0,1,11:00:00,1,12:00:00,94903,1,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044672,QTRANSITT,33,3,10:00:00,3,12:00:00,1,0,2,11:00:00,2,12:00:00,94904,2,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044673,QTRANSITT,33,4,10:00:00,4,12:00:00,1,0,3,11:00:00,3,12:00:00,94905,3,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044674,QTRANSITT,33,5,10:00:00,5,12:00:00,1,0,4,11:00:00,4,12:00:00,94906,4,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044670,RLFRYS,27,1,10:00:00,1,12:00:00,1,0,5,11:00:00,5,12:00:00,94902,5,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044672,RLFRYS,27,3,10:00:00,3,12:00:00,1,0,2,11:00:00,2,12:00:00,94904,2,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044674,RLFRYS,27,5,10:00:00,5,12:00:00,1,0,4,11:00:00,4,12:00:00,94906,4,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044670,RLKJOL,26,1,10:00:00,1,12:00:00,1,0,5,11:00:00,5,12:00:00,94902,5,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044671,RLKJOL,26,2,10:00:00,2,12:00:00,1,0,1,11:00:00,1,12:00:00,94903,1,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044672,RLKJOL,26,3,10:00:00,3,12:00:00,1,0,2,11:00:00,2,12:00:00,94904,2,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044673,RLKJOL,26,4,10:00:00,4,12:00:00,1,0,3,11:00:00,3,12:00:00,94905,3,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044674,RLKJOL,26,5,10:00:00,5,12:00:00,1,0,4,11:00:00,4,12:00:00,94906,4,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044670,RLTORR,25,1,10:00:00,1,12:00:00,1,0,5,11:00:00,5,12:00:00,94902,5,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044671,RLTORR,25,2,10:00:00,2,12:00:00,1,0,1,11:00:00,1,12:00:00,94903,1,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044672,RLTORR,25,3,10:00:00,3,12:00:00,1,0,2,11:00:00,2,12:00:00,94904,2,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044673,RLTORR,25,4,10:00:00,4,12:00:00,1,0,3,11:00:00,3,12:00:00,94905,3,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044674,RLTORR,25,5,10:00:00,5,12:00:00,1,0,4,11:00:00,4,12:00:00,94906,4,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044670,SENTRALPAKK,22,1,10:00:00,1,12:00:00,1,0,5,11:00:00,5,12:00:00,94902,5,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044671,SENTRALPAKK,22,2,10:00:00,2,12:00:00,1,0,1,11:00:00,1,12:00:00,94903,1,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044672,SENTRALPAKK,22,3,10:00:00,3,12:00:00,1,0,2,11:00:00,2,12:00:00,94904,2,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044673,SENTRALPAKK,22,4,10:00:00,4,12:00:00,1,0,3,11:00:00,3,12:00:00,94905,3,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044674,SENTRALPAKK,22,5,10:00:00,5,12:00:00,1,0,4,11:00:00,4,12:00:00,94906,4,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044670,SLFRYS,30,1,10:00:00,1,12:00:00,1,0,5,11:00:00,5,12:00:00,94902,5,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044672,SLFRYS,30,3,10:00:00,3,12:00:00,1,0,2,11:00:00,2,12:00:00,94904,2,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044674,SLFRYS,30,5,10:00:00,5,12:00:00,1,0,4,11:00:00,4,12:00:00,94906,4,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044670,SLKJOL,29,1,10:00:00,1,12:00:00,1,0,5,11:00:00,5,12:00:00,94902,5,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044671,SLKJOL,29,2,10:00:00,2,12:00:00,1,0,1,11:00:00,1,12:00:00,94903,1,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044672,SLKJOL,29,3,10:00:00,3,12:00:00,1,0,2,11:00:00,2,12:00:00,94904,2,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044673,SLKJOL,29,4,10:00:00,4,12:00:00,1,0,3,11:00:00,3,12:00:00,94905,3,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044674,SLKJOL,29,5,10:00:00,5,12:00:00,1,0,4,11:00:00,4,12:00:00,94906,4,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044670,SLTORR,28,1,10:00:00,1,12:00:00,1,0,5,11:00:00,5,12:00:00,94902,5,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044672,SLTORR,28,3,10:00:00,3,12:00:00,1,0,2,11:00:00,2,12:00:00,94904,2,0,59.214731928442500,10.136739921031500
489054,SPAR Kodal,2044673,SLTORR,28,4,10:00:00,4,12:00:00,1,0,3,11:00:00,3,12:00:00,94905,3,0,59.214731928442500,10.136739921031500
489708,Joker Klovholt,2044489,BAMATRANSITT,34,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,94678,4,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044490,BAMATRANSITT,34,3,08:45:00,3,10:45:00,1,0,1,22:00:00,1,23:00:00,94679,1,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044491,BAMATRANSITT,34,5,08:45:00,5,10:45:00,1,0,3,22:00:00,3,23:00:00,94680,3,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044489,QTRANSITT,33,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,94678,4,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044490,QTRANSITT,33,3,08:45:00,3,10:45:00,1,0,1,22:00:00,1,23:00:00,94679,1,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044491,QTRANSITT,33,5,08:45:00,5,10:45:00,1,0,3,22:00:00,3,23:00:00,94680,3,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044489,RLFRYS,27,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,94678,4,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044490,RLFRYS,27,3,08:45:00,3,10:45:00,1,0,1,22:00:00,1,23:00:00,94679,1,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044491,RLFRYS,27,5,08:45:00,5,10:45:00,1,0,3,22:00:00,3,23:00:00,94680,3,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044489,RLKJOL,26,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,94678,4,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044490,RLKJOL,26,3,08:45:00,3,10:45:00,1,0,1,22:00:00,1,23:00:00,94679,1,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044491,RLKJOL,26,5,08:45:00,5,10:45:00,1,0,3,22:00:00,3,23:00:00,94680,3,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044489,RLTORR,25,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,94678,4,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044490,RLTORR,25,3,08:45:00,3,10:45:00,1,0,1,22:00:00,1,23:00:00,94679,1,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044491,RLTORR,25,5,08:45:00,5,10:45:00,1,0,3,22:00:00,3,23:00:00,94680,3,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044489,SENTRALPAKK,22,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,94678,4,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044490,SENTRALPAKK,22,3,08:45:00,3,10:45:00,1,0,1,22:00:00,1,23:00:00,94679,1,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044491,SENTRALPAKK,22,5,08:45:00,5,10:45:00,1,0,3,22:00:00,3,23:00:00,94680,3,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044489,SLFRYS,30,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,94678,4,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044490,SLFRYS,30,3,08:45:00,3,10:45:00,1,0,1,22:00:00,1,23:00:00,94679,1,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044491,SLFRYS,30,5,08:45:00,5,10:45:00,1,0,3,22:00:00,3,23:00:00,94680,3,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044489,SLKJOL,29,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,94678,4,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044490,SLKJOL,29,3,08:45:00,3,10:45:00,1,0,1,22:00:00,1,23:00:00,94679,1,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044491,SLKJOL,29,5,08:45:00,5,10:45:00,1,0,3,22:00:00,3,23:00:00,94680,3,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044489,SLTORR,28,1,09:15:00,1,11:15:00,1,0,4,22:00:00,4,23:00:00,94678,4,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044490,SLTORR,28,3,08:45:00,3,10:45:00,1,0,1,22:00:00,1,23:00:00,94679,1,0,59.184114533317500,9.512380487011020
489708,Joker Klovholt,2044491,SLTORR,28,5,08:45:00,5,10:45:00,1,0,3,22:00:00,3,23:00:00,94680,3,0,59.184114533317500,9.512380487011020
497909,MENY Telemarksporten,2036750,BAMATRANSITT,34,1,15:30:00,1,17:30:00,1,0,5,16:00:00,5,17:00:00,73022,5,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036749,BAMATRANSITT,34,2,15:30:00,2,17:30:00,1,0,1,16:00:00,1,17:00:00,73023,1,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036748,BAMATRANSITT,34,3,15:30:00,3,17:30:00,1,0,2,16:00:00,2,17:00:00,73024,2,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036751,BAMATRANSITT,34,4,15:30:00,4,17:30:00,1,0,3,16:00:00,3,17:00:00,73025,3,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036752,BAMATRANSITT,34,6,10:00:00,6,12:00:00,1,0,4,19:00:00,4,20:00:00,73132,4,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036750,QTRANSITT,33,1,15:30:00,1,17:30:00,1,0,5,16:00:00,5,17:00:00,73022,5,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036749,QTRANSITT,33,2,15:30:00,2,17:30:00,1,0,1,16:00:00,1,17:00:00,73023,1,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036748,QTRANSITT,33,3,15:30:00,3,17:30:00,1,0,2,16:00:00,2,17:00:00,73024,2,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036751,QTRANSITT,33,4,15:30:00,4,17:30:00,1,0,3,16:00:00,3,17:00:00,73025,3,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036752,QTRANSITT,33,6,10:00:00,6,12:00:00,1,0,4,19:00:00,4,20:00:00,73132,4,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036750,RLFRYS,27,1,15:30:00,1,17:30:00,1,0,5,16:00:00,5,17:00:00,73022,5,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036749,RLFRYS,27,2,15:30:00,2,17:30:00,1,0,1,16:00:00,1,17:00:00,73023,1,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036751,RLFRYS,27,4,15:30:00,4,17:30:00,1,0,3,16:00:00,3,17:00:00,73025,3,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036752,RLFRYS,27,6,10:00:00,6,12:00:00,1,0,4,19:00:00,4,20:00:00,73132,4,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036750,RLKJOL,26,1,15:30:00,1,17:30:00,1,0,5,16:00:00,5,17:00:00,73022,5,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036749,RLKJOL,26,2,15:30:00,2,17:30:00,1,0,1,16:00:00,1,17:00:00,73023,1,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036748,RLKJOL,26,3,15:30:00,3,17:30:00,1,0,2,16:00:00,2,17:00:00,73024,2,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036751,RLKJOL,26,4,15:30:00,4,17:30:00,1,0,3,16:00:00,3,17:00:00,73025,3,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036752,RLKJOL,26,6,10:00:00,6,12:00:00,1,0,4,19:00:00,4,20:00:00,73132,4,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036750,RLTORR,25,1,15:30:00,1,17:30:00,1,0,5,16:00:00,5,17:00:00,73022,5,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036749,RLTORR,25,2,15:30:00,2,17:30:00,1,0,1,16:00:00,1,17:00:00,73023,1,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036748,RLTORR,25,3,15:30:00,3,17:30:00,1,0,2,16:00:00,2,17:00:00,73024,2,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036751,RLTORR,25,4,15:30:00,4,17:30:00,1,0,3,16:00:00,3,17:00:00,73025,3,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036752,RLTORR,25,6,10:00:00,6,12:00:00,1,0,4,19:00:00,4,20:00:00,73132,4,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036750,SENTRALPAKK,22,1,15:30:00,1,17:30:00,1,0,5,16:00:00,5,17:00:00,73022,5,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036749,SENTRALPAKK,22,2,15:30:00,2,17:30:00,1,0,1,16:00:00,1,17:00:00,73023,1,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036748,SENTRALPAKK,22,3,15:30:00,3,17:30:00,1,0,2,16:00:00,2,17:00:00,73024,2,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036751,SENTRALPAKK,22,4,15:30:00,4,17:30:00,1,0,3,16:00:00,3,17:00:00,73025,3,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036752,SENTRALPAKK,22,6,10:00:00,6,12:00:00,1,0,4,19:00:00,4,20:00:00,73132,4,0,59.121166394158800,9.709575792399460
497909,MENY Telemarksporten,2036750,SLFRYS,30,1,15:30:00,1,17:30:00,1,0,5,16:00:00,5,17:00:00,73022,5,0,59.121166394158800,9.709575792399460
