KUNDENUMMER	KUNDENAVN	VARESTROM	Produktnavn	Atributt	Frekv eks Bama	Frekvens varestrøm	Min Frekvens	Maks Frekvens	PROGNOSE_FP	PROGNOSE_DP	PROGNOSE_M3
704577	Joker Nordagutu	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	511	51	0.92
704577	Joker Nordagutu	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	266	27	0.24
704577	Joker Nordagutu	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	2094	183	3.16
704577	Joker Nordagutu	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	2	0	0
704577	Joker Nordagutu	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	507	56	0.72
704577	Joker Nordagutu	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	675	70	0.2
711895	MENY Indre Havn	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	1408	118	2.07
711895	MENY Indre Havn	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	4027	414	8.47
711895	MENY Indre Havn	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	3356	341	3.25
711895	MENY Indre Havn	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1822	38	5.05
711895	MENY Indre Havn	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	5157	488	5.62
711895	MENY Indre Havn	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	5132	433	7.01
711895	MENY Indre Havn	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	4407	412	10.76
711895	MENY Indre Havn	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	4007	353	4.36
711895	MENY Indre Havn	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	439	68	3.81
711895	MENY Indre Havn	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1	0	0
711895	MENY Indre Havn	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	29	3	0.03
711895	MENY Indre Havn	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	127	24	0.2
711895	MENY Indre Havn	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	92	1	0.18
711895	MENY Indre Havn	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	12185	1407	15.56
711895	MENY Indre Havn	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	9598	940	6.13
711903	Kiwi 569 Moveien	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	1629	119	2.63
711903	Kiwi 569 Moveien	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	4056	413	8.09
711903	Kiwi 569 Moveien	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	4188	442	4.55
711903	Kiwi 569 Moveien	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	6	1	0
711903	Kiwi 569 Moveien	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1466	139	3.57
711903	Kiwi 569 Moveien	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3782	371	8.57
711903	Kiwi 569 Moveien	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	9527	791	12.63
711903	Kiwi 569 Moveien	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	2435	218	3.18
711903	Kiwi 569 Moveien	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	2305	168	0.97
711903	Kiwi 569 Moveien	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	10	1	0.01
711903	Kiwi 569 Moveien	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	2993	49	10.12
711903	Kiwi 569 Moveien	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	281	55	0.54
711903	Kiwi 569 Moveien	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	90	1	0.17
711903	Kiwi 569 Moveien	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	9534	1099	13.4
711903	Kiwi 569 Moveien	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	4012	385	1.65
712133	MENY Nanset	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	527	43	0.78
712133	MENY Nanset	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1749	174	3.44
712133	MENY Nanset	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1507	160	1.63
712133	MENY Nanset	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	31	4	0.04
712133	MENY Nanset	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1105	108	1.96
712133	MENY Nanset	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2983	241	2.65
712133	MENY Nanset	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	3337	270	4.86
712133	MENY Nanset	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1177	152	3.87
712133	MENY Nanset	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1390	132	2.7
712133	MENY Nanset	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	15	1	0.01
712133	MENY Nanset	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	71	0	0.26
712133	MENY Nanset	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	52	10	0.09
712133	MENY Nanset	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	4700	543	6.34
712133	MENY Nanset	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	3950	405	2.1
717819	Kiwi 563 Stathelle	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	682	50	1.1
717819	Kiwi 563 Stathelle	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1825	193	3.75
717819	Kiwi 563 Stathelle	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1829	191	2.06
717819	Kiwi 563 Stathelle	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	28	5	0.15
717819	Kiwi 563 Stathelle	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	876	101	2.74
717819	Kiwi 563 Stathelle	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2265	225	3.7
717819	Kiwi 563 Stathelle	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2905	263	3.44
717819	Kiwi 563 Stathelle	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	2883	239	4.79
717819	Kiwi 563 Stathelle	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1196	63	0.69
717819	Kiwi 563 Stathelle	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1217	23	4.49
717819	Kiwi 563 Stathelle	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	74	15	0.14
717819	Kiwi 563 Stathelle	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	50	0	0.1
717819	Kiwi 563 Stathelle	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3557	410	5.06
717819	Kiwi 563 Stathelle	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2632	264	0.75
717983	Kiwi 568 Gimsøy	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	684	53	1.07
717983	Kiwi 568 Gimsøy	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1614	164	3.22
717983	Kiwi 568 Gimsøy	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1758	186	1.95
717983	Kiwi 568 Gimsøy	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	44	6	0.08
717983	Kiwi 568 Gimsøy	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1339	118	1.8
717983	Kiwi 568 Gimsøy	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1030	101	0.86
717983	Kiwi 568 Gimsøy	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2559	190	3.95
717983	Kiwi 568 Gimsøy	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	2506	259	5.56
717983	Kiwi 568 Gimsøy	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1443	124	1.51
717983	Kiwi 568 Gimsøy	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	901	15	3.02
717983	Kiwi 568 Gimsøy	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	85	16	0.16
717983	Kiwi 568 Gimsøy	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3355	389	4.97
717983	Kiwi 568 Gimsøy	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2070	203	0.51
719666	MENY Øya Larvik	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	996	83	1.47
719666	MENY Øya Larvik	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2690	267	5.56
719666	MENY Øya Larvik	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2447	256	2.66
719666	MENY Øya Larvik	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	2	2	0.02
719666	MENY Øya Larvik	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	4889	427	4.96
719666	MENY Øya Larvik	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2985	298	5.89
719666	MENY Øya Larvik	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2655	230	2.93
719666	MENY Øya Larvik	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	29	3	0.01
719666	MENY Øya Larvik	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1897	174	3.76
719666	MENY Øya Larvik	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1525	96	5.01
719666	MENY Øya Larvik	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	52	6	0.07
719666	MENY Øya Larvik	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1100	11	3.8
719666	MENY Øya Larvik	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	26	6	0.06
719666	MENY Øya Larvik	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	73	0	0.14
719666	MENY Øya Larvik	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	7396	853	9.45
719666	MENY Øya Larvik	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	6272	620	3.6
722116	SPAR Sluppan	QTRANSITT	QTRANSITT 	Volumsplitt	4	4	3	4	122	12	0.15
722116	SPAR Sluppan	RLFRYS	RLFRYS 	Volumsplitt	4	3	2	3	1061	103	2.09
722116	SPAR Sluppan	RLKJOL	RLKJOL 	Volumsplitt	4	4	3	4	804	87	0.82
722116	SPAR Sluppan	RLTORR	RLTORR 	Volumsplitt	4	3	2	3	250	5	0.73
722116	SPAR Sluppan	RLTORR	RLTORR RLTO1	Sone	4	3	1	1	1756	174	2.99
722116	SPAR Sluppan	RLTORR	RLTORR RLTO2	Sone	4	3	1	1	1947	179	2.83
722116	SPAR Sluppan	RLTORR	RLTORR RLTO3	Sone	4	3	1	1	1468	113	1.89
722116	SPAR Sluppan	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	4	4	3	4	14	2	0.03
722116	SPAR Sluppan	SLKJOL	SLKJOL 	Volumsplitt	4	4	3	4	1710	201	2.32
722116	SPAR Sluppan	SLTORR	SLTORR 	Volumsplitt	4	3	2	3	2005	197	0.83
722231	SPAR Kirkebukta Kragerø	QTRANSITT	QTRANSITT 	Volumsplitt	4	4	3	4	537	48	0.75
722231	SPAR Kirkebukta Kragerø	RLFRYS	RLFRYS 	Volumsplitt	4	3	2	3	1372	146	3.31
722231	SPAR Kirkebukta Kragerø	RLKJOL	RLKJOL 	Volumsplitt	4	4	3	4	1354	142	1.39
722231	SPAR Kirkebukta Kragerø	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	893	64	1.75
722231	SPAR Kirkebukta Kragerø	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	1890	181	2.28
722231	SPAR Kirkebukta Kragerø	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	3796	325	5.69
722231	SPAR Kirkebukta Kragerø	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	2188	161	3.31
722231	SPAR Kirkebukta Kragerø	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	462	49	0.75
722231	SPAR Kirkebukta Kragerø	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	201	31	1.52
722231	SPAR Kirkebukta Kragerø	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	4	4	3	4	45	7	0.07
722231	SPAR Kirkebukta Kragerø	SLKJOL	SLKJOL 	Volumsplitt	4	4	3	4	3621	414	4.94
722231	SPAR Kirkebukta Kragerø	SLTORR	SLTORR 	Volumsplitt	4	3	2	3	3232	309	1.3
724146	SPAR Kivle	QTRANSITT	QTRANSITT 	Volumsplitt	4	4	3	4	206	21	0.26
724146	SPAR Kivle	RLFRYS	RLFRYS 	Volumsplitt	4	3	2	3	858	89	1.65
724146	SPAR Kivle	RLKJOL	RLKJOL 	Volumsplitt	4	4	3	4	721	73	0.7
724146	SPAR Kivle	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	232	4	0.57
724146	SPAR Kivle	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	1136	118	1.63
724146	SPAR Kivle	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	2740	231	2.94
724146	SPAR Kivle	RLTORR	RLTORR 	Volumsplitt	4	4	2	4	21	3	0.04
724146	SPAR Kivle	RLTORR	RLTORR RLTO4	Sone	4	4	1	1	349	27	1.4
724146	SPAR Kivle	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	4	4	3	4	9	2	0.02
724146	SPAR Kivle	SLKJOL	SLKJOL 	Volumsplitt	4	4	3	4	1473	173	2.09
724146	SPAR Kivle	SLTORR	SLTORR 	Volumsplitt	4	3	2	3	1390	129	0.41
724229	SPAR Svarstad	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	173	15	0.25
724229	SPAR Svarstad	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1133	111	2.28
724229	SPAR Svarstad	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	970	102	1.03
724229	SPAR Svarstad	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	407	2	1.46
724229	SPAR Svarstad	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1916	152	1.66
724229	SPAR Svarstad	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2387	188	3.69
724229	SPAR Svarstad	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	795	79	1.4
724229	SPAR Svarstad	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	472	49	0.69
724229	SPAR Svarstad	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	343	46	0.74
724229	SPAR Svarstad	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	102	15	0.93
724229	SPAR Svarstad	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	6	1	0.05
724229	SPAR Svarstad	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	9	2	0.02
724229	SPAR Svarstad	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	37	0	0.07
724229	SPAR Svarstad	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	2065	242	3.25
724229	SPAR Svarstad	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	1559	147	0.55
725283	MENY Teie Torg	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	778	67	1.12
725283	MENY Teie Torg	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2118	210	4.16
725283	MENY Teie Torg	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1874	196	1.74
725283	MENY Teie Torg	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	382	3	0.86
725283	MENY Teie Torg	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2855	248	3.93
725283	MENY Teie Torg	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	5187	454	5.18
725283	MENY Teie Torg	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1192	112	1.32
725283	MENY Teie Torg	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1846	212	5.76
725283	MENY Teie Torg	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	137	37	0.58
725283	MENY Teie Torg	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	865	51	2.52
725283	MENY Teie Torg	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	71	10	0.09
725283	MENY Teie Torg	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	104	20	0.16
725283	MENY Teie Torg	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	6779	791	8.98
725283	MENY Teie Torg	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	5578	549	3.12
730754	SPAR Skjærgården	QTRANSITT	QTRANSITT 	Volumsplitt	3	3	3	3	95	10	0.12
730754	SPAR Skjærgården	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	858	81	1.66
730754	SPAR Skjærgården	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	607	63	0.6
730754	SPAR Skjærgården	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	175	2	0.61
730754	SPAR Skjærgården	RLTORR	RLTORR RLTO1	Sone	3	3	1	1	1155	111	2.02
730754	SPAR Skjærgården	RLTORR	RLTORR RLTO2	Sone	3	3	1	1	1898	144	2.3
730754	SPAR Skjærgården	RLTORR	RLTORR RLTO3	Sone	3	3	1	1	1197	122	2.05
730754	SPAR Skjærgården	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	10	2	0.02
730754	SPAR Skjærgården	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	1192	138	1.58
730754	SPAR Skjærgården	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	1551	161	0.54
731885	Kiwi 567 Kjørbekkdalen	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	1145	85	1.83
731885	Kiwi 567 Kjørbekkdalen	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2432	243	4.86
731885	Kiwi 567 Kjørbekkdalen	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2762	293	3.02
731885	Kiwi 567 Kjørbekkdalen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	9	1	0.01
731885	Kiwi 567 Kjørbekkdalen	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1176	69	3.45
731885	Kiwi 567 Kjørbekkdalen	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3192	277	4.78
731885	Kiwi 567 Kjørbekkdalen	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	3849	360	4.77
731885	Kiwi 567 Kjørbekkdalen	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	4133	350	4.62
731885	Kiwi 567 Kjørbekkdalen	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1675	174	4.19
731885	Kiwi 567 Kjørbekkdalen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	2169	37	8.07
731885	Kiwi 567 Kjørbekkdalen	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	136	28	0.26
731885	Kiwi 567 Kjørbekkdalen	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	79	0	0.15
731885	Kiwi 567 Kjørbekkdalen	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	5657	666	8.05
731885	Kiwi 567 Kjørbekkdalen	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2963	281	1
734061	Kiwi 513 Ulefoss	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	517	34	0.88
734061	Kiwi 513 Ulefoss	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1924	197	3.9
734061	Kiwi 513 Ulefoss	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2261	246	2.52
734061	Kiwi 513 Ulefoss	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2003	222	3.85
734061	Kiwi 513 Ulefoss	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3219	256	3.67
734061	Kiwi 513 Ulefoss	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2696	239	5.53
734061	Kiwi 513 Ulefoss	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	3273	284	4.51
734061	Kiwi 513 Ulefoss	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	18	2	0.01
734061	Kiwi 513 Ulefoss	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	906	15	2.91
734061	Kiwi 513 Ulefoss	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	92	19	0.18
734061	Kiwi 513 Ulefoss	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3926	445	5.8
734061	Kiwi 513 Ulefoss	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2624	253	0.83
737338	MENY Borgestad	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	433	33	0.67
737338	MENY Borgestad	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1448	144	2.91
737338	MENY Borgestad	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1278	129	1.39
737338	MENY Borgestad	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	290	3	0.81
737338	MENY Borgestad	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1003	114	2.19
737338	MENY Borgestad	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1260	127	2.3
737338	MENY Borgestad	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	3978	318	3.58
737338	MENY Borgestad	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1459	113	3.1
737338	MENY Borgestad	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	213	35	2.05
737338	MENY Borgestad	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1	0	0
737338	MENY Borgestad	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	49	10	0.08
737338	MENY Borgestad	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	37	0	0.07
737338	MENY Borgestad	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3520	397	4.86
737338	MENY Borgestad	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	3128	319	1.57
763763	Kiwi 447 Lunde	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	379	28	0.61
763763	Kiwi 447 Lunde	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1369	141	2.63
763763	Kiwi 447 Lunde	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1529	159	1.71
763763	Kiwi 447 Lunde	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	338	37	1.45
763763	Kiwi 447 Lunde	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2467	183	1.72
763763	Kiwi 447 Lunde	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1341	113	1.31
763763	Kiwi 447 Lunde	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2774	238	3.84
763763	Kiwi 447 Lunde	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	754	72	2.35
763763	Kiwi 447 Lunde	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	869	95	1.4
763763	Kiwi 447 Lunde	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	658	12	2.87
763763	Kiwi 447 Lunde	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	45	9	0.09
763763	Kiwi 447 Lunde	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	2743	316	4.17
763763	Kiwi 447 Lunde	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2118	200	0.68
806448	MENY Seljord	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	410	35	0.6
806448	MENY Seljord	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1644	169	3.35
806448	MENY Seljord	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1640	170	1.89
806448	MENY Seljord	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	301	2	0.82
806448	MENY Seljord	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	487	45	0.72
806448	MENY Seljord	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1533	143	3.14
806448	MENY Seljord	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	487	54	0.4
806448	MENY Seljord	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1369	121	1.62
806448	MENY Seljord	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1727	136	1.8
806448	MENY Seljord	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1544	143	2.23
806448	MENY Seljord	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1403	165	3.22
806448	MENY Seljord	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1663	119	3.72
806448	MENY Seljord	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	62	13	0.1
806448	MENY Seljord	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	4646	522	6.15
806448	MENY Seljord	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	4096	410	2.16
843649	MENY Borre	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	926	77	1.37
843649	MENY Borre	RLFRYS	RLFRYS 	Volumsplitt	5	2	2	2	2439	252	5.29
843649	MENY Borre	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2022	215	1.97
843649	MENY Borre	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	655	11	1.54
843649	MENY Borre	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	3362	325	6.51
843649	MENY Borre	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	4399	346	6.94
843649	MENY Borre	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	60	7	0.08
843649	MENY Borre	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	4707	488	7.34
843649	MENY Borre	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	111	9	0.16
843649	MENY Borre	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	69	9	0.08
843649	MENY Borre	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	74	15	0.11
843649	MENY Borre	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	61	0	0.11
843649	MENY Borre	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	6325	730	8.43
843649	MENY Borre	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	5868	574	3.37
865444	MENY Saga	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	783	65	1.15
865444	MENY Saga	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2704	264	5.18
865444	MENY Saga	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2476	259	2.34
865444	MENY Saga	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1801	95	5.24
865444	MENY Saga	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	677	80	1.5
865444	MENY Saga	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	5517	480	5.49
865444	MENY Saga	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1997	199	2.33
865444	MENY Saga	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	928	95	2.16
865444	MENY Saga	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	309	21	0.31
865444	MENY Saga	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1894	156	3.15
865444	MENY Saga	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	402	62	3.44
865444	MENY Saga	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1531	151	1.52
865444	MENY Saga	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	94	19	0.14
